190279,164,ok
190444,164,ok
190609,166,ok
190776,164,ok
190940,158,ok
191099,159,ok
191258,164,ok
191424,164,ok
191589,164,ok
191754,166,ok
191920,165,ok
192086,163,ok
192250,164,ok
192414,164,ok
192579,164,ok
192744,166,ok
192910,164,ok
193075,163,ok
193239,165,ok
193404,164,ok
193569,165,ok
193734,164,ok
193899,165,ok
194065,164,ok
194230,163,ok
194394,164,ok
194559,164,ok
194724,166,ok
194890,165,ok
195057,168,ok
195226,173,ok
195399,168,ok
195568,170,ok
195739,165,ok
195905,161,ok
196066,160,ok
196227,164,ok
196392,164,ok
196556,159,ok
196716,159,ok
196876,159,ok
197036,162,ok
197199,161,ok
197361,159,ok
197521,164,ok
197686,164,ok
197851,159,ok
198011,159,ok
198171,160,ok
198332,160,ok
198493,167,ok
198661,159,ok
198821,159,ok
198981,165,ok
199147,162,ok
199310,161,ok
199471,159,ok
199631,159,ok
199791,178,ok
199969,172,ok
200142,167,ok
200309,164,ok
200475,170,ok
200646,169,ok
200816,161,ok
200978,164,ok
201143,191,ok
201334,169,ok
201504,164,ok
201668,169,ok
201838,164,ok
202003,389,ok
202393,178,ok
202572,168,ok
202740,162,ok
202904,166,ok
203070,163,ok
203234,164,ok
203398,165,ok
203564,163,ok
203728,167,ok
203896,162,ok
204059,164,ok
204223,164,ok
204388,171,ok
204559,163,ok
204723,164,ok
204888,164,ok
205053,165,ok
205219,164,ok
205383,164,ok
205548,165,ok
205714,163,ok
205878,166,ok
206045,163,ok
206208,164,ok
206373,164,ok
206538,170,ok
206709,163,ok
206873,164,ok
207037,165,ok
207203,167,ok
207370,162,ok
207533,165,ok
207698,164,ok
207864,185,ok
208049,166,ok
208216,161,ok
208378,169,ok
208548,164,ok
208713,170,ok
208883,164,ok
209048,170,ok
209218,164,ok
209383,168,ok
209551,162,ok
209714,165,ok
209879,163,ok
210043,169,ok
210213,167,ok
210380,162,ok
210543,164,ok
210708,165,ok
210873,169,ok
211043,164,ok
211208,164,ok
211373,164,ok
211538,166,ok
211704,163,ok
211868,181,ok
212049,163,ok
212214,169,ok
212384,171,ok
212556,162,ok
212718,164,ok
212883,165,ok
213049,168,ok
213218,164,ok
213383,164,ok
213548,164,ok
213713,166,ok
213880,164,ok
214045,163,ok
214209,164,ok
214373,164,ok
214538,166,ok
214705,162,ok
214868,165,ok
215034,163,ok
215198,169,ok
215368,164,ok
215533,164,ok
215698,164,ok
215863,181,ok
216045,163,ok
216209,163,ok
216373,179,ok
216553,170,ok
216723,167,ok
216891,161,ok
217053,165,ok
217219,163,ok
217383,169,ok
217553,164,ok
217718,164,ok
217883,164,ok
218047,167,ok
218215,162,ok
218378,164,ok
218543,164,ok
218708,165,ok
218873,166,ok
219040,163,ok
219203,164,ok
219368,164,ok
219533,169,ok
219703,164,ok
219868,175,ok
220043,164,ok
220208,167,ok
220375,177,ok
220553,169,ok
220723,164,ok
220888,164,ok
221053,166,ok
221220,163,ok
221383,163,ok
221548,165,ok
221714,169,ok
221883,164,ok
222048,164,ok
222213,165,ok
222378,165,ok
222544,163,ok
222708,164,ok
222873,164,ok
223038,164,ok
223203,166,ok
223370,163,ok
223534,163,ok
223697,165,ok
223863,180,ok
224044,164,ok
224208,164,ok
224373,180,ok
224553,165,ok
224719,163,ok
224883,164,ok
225048,164,ok
225212,164,ok
225377,168,ok
225546,162,ok
225708,164,ok
225873,164,ok
226038,169,ok
226207,164,ok
226372,164,ok
226538,165,ok
226703,165,ok
226869,163,ok
227033,164,ok
